Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Num of training samples 50000, Num of poisoned samples 2500, Num of benign samples 47500
Epoch [1/50] Train Loss: 1.7752, Train Acc: 36.17 Test Loss (Benign): 1.9367, Test Acc (Benign): 35.94 Test Loss (Poisoned): 0.0403, Test Acc (Poisoned): 98.98
Epoch [2/50] Train Loss: 1.2800, Train Acc: 53.35 Test Loss (Benign): 1.3351, Test Acc (Benign): 51.49 Test Loss (Poisoned): 0.0284, Test Acc (Poisoned): 99.32
Epoch [3/50] Train Loss: 1.0429, Train Acc: 62.39 Test Loss (Benign): 1.1520, Test Acc (Benign): 60.27 Test Loss (Poisoned): 0.0085, Test Acc (Poisoned): 99.75
Epoch [4/50] Train Loss: 0.8643, Train Acc: 69.21 Test Loss (Benign): 1.0560, Test Acc (Benign): 64.17 Test Loss (Poisoned): 0.0411, Test Acc (Poisoned): 98.82
Epoch [5/50] Train Loss: 0.7510, Train Acc: 73.54 Test Loss (Benign): 1.0084, Test Acc (Benign): 66.03 Test Loss (Poisoned): 0.0443, Test Acc (Poisoned): 99.09
Epoch [6/50] Train Loss: 0.6651, Train Acc: 76.76 Test Loss (Benign): 0.8118, Test Acc (Benign): 72.50 Test Loss (Poisoned): 0.0070, Test Acc (Poisoned): 99.77
Epoch [7/50] Train Loss: 0.5823, Train Acc: 79.76 Test Loss (Benign): 0.7781, Test Acc (Benign): 73.55 Test Loss (Poisoned): 0.1099, Test Acc (Poisoned): 97.10
Epoch [8/50] Train Loss: 0.5296, Train Acc: 81.72 Test Loss (Benign): 0.7883, Test Acc (Benign): 73.16 Test Loss (Poisoned): 0.0111, Test Acc (Poisoned): 99.67
Epoch [9/50] Train Loss: 0.4889, Train Acc: 83.20 Test Loss (Benign): 0.8425, Test Acc (Benign): 72.43 Test Loss (Poisoned): 0.0223, Test Acc (Poisoned): 99.35
Epoch [10/50] Train Loss: 0.4580, Train Acc: 84.27 Test Loss (Benign): 0.7455, Test Acc (Benign): 75.11 Test Loss (Poisoned): 0.0132, Test Acc (Poisoned): 99.59
Epoch [11/50] Train Loss: 0.4368, Train Acc: 84.80 Test Loss (Benign): 0.8935, Test Acc (Benign): 70.68 Test Loss (Poisoned): 0.2709, Test Acc (Poisoned): 92.18
Epoch [12/50] Train Loss: 0.4175, Train Acc: 85.60 Test Loss (Benign): 0.7072, Test Acc (Benign): 76.74 Test Loss (Poisoned): 0.2068, Test Acc (Poisoned): 93.72
Epoch [13/50] Train Loss: 0.3882, Train Acc: 86.54 Test Loss (Benign): 0.7253, Test Acc (Benign): 76.47 Test Loss (Poisoned): 0.0249, Test Acc (Poisoned): 99.33
Epoch [14/50] Train Loss: 0.3822, Train Acc: 86.98 Test Loss (Benign): 0.5950, Test Acc (Benign): 80.35 Test Loss (Poisoned): 0.0240, Test Acc (Poisoned): 99.42
Epoch [15/50] Train Loss: 0.3723, Train Acc: 87.28 Test Loss (Benign): 1.2413, Test Acc (Benign): 64.41 Test Loss (Poisoned): 0.0104, Test Acc (Poisoned): 99.63
Epoch [16/50] Train Loss: 0.3486, Train Acc: 88.05 Test Loss (Benign): 0.5628, Test Acc (Benign): 81.61 Test Loss (Poisoned): 0.0431, Test Acc (Poisoned): 98.63
Epoch [17/50] Train Loss: 0.3475, Train Acc: 88.08 Test Loss (Benign): 1.0342, Test Acc (Benign): 69.20 Test Loss (Poisoned): 0.4003, Test Acc (Poisoned): 85.71
Epoch [18/50] Train Loss: 0.3417, Train Acc: 88.19 Test Loss (Benign): 0.7705, Test Acc (Benign): 76.22 Test Loss (Poisoned): 0.0578, Test Acc (Poisoned): 98.61
Epoch [19/50] Train Loss: 0.3385, Train Acc: 88.29 Test Loss (Benign): 0.6755, Test Acc (Benign): 78.37 Test Loss (Poisoned): 0.1975, Test Acc (Poisoned): 94.40
Epoch [20/50] Train Loss: 0.3300, Train Acc: 88.68 Test Loss (Benign): 0.5458, Test Acc (Benign): 82.30 Test Loss (Poisoned): 0.0271, Test Acc (Poisoned): 99.25
Epoch [21/50] Train Loss: 0.3257, Train Acc: 88.89 Test Loss (Benign): 0.5349, Test Acc (Benign): 82.59 Test Loss (Poisoned): 0.0721, Test Acc (Poisoned): 97.67
Epoch [22/50] Train Loss: 0.3171, Train Acc: 89.14 Test Loss (Benign): 0.7038, Test Acc (Benign): 77.86 Test Loss (Poisoned): 0.0120, Test Acc (Poisoned): 99.61
Epoch [23/50] Train Loss: 0.3124, Train Acc: 89.37 Test Loss (Benign): 0.6929, Test Acc (Benign): 77.53 Test Loss (Poisoned): 0.0056, Test Acc (Poisoned): 99.82
Epoch [24/50] Train Loss: 0.3104, Train Acc: 89.27 Test Loss (Benign): 0.5581, Test Acc (Benign): 82.32 Test Loss (Poisoned): 0.0122, Test Acc (Poisoned): 99.68
Epoch [25/50] Train Loss: 0.3029, Train Acc: 89.64 Test Loss (Benign): 0.6565, Test Acc (Benign): 78.96 Test Loss (Poisoned): 0.0284, Test Acc (Poisoned): 99.28
Epoch [26/50] Train Loss: 0.3094, Train Acc: 89.53 Test Loss (Benign): 0.6532, Test Acc (Benign): 79.50 Test Loss (Poisoned): 0.0337, Test Acc (Poisoned): 99.30
Epoch [27/50] Train Loss: 0.2922, Train Acc: 90.04 Test Loss (Benign): 0.6292, Test Acc (Benign): 79.53 Test Loss (Poisoned): 0.0828, Test Acc (Poisoned): 97.13
Epoch [28/50] Train Loss: 0.2879, Train Acc: 90.09 Test Loss (Benign): 0.7731, Test Acc (Benign): 76.67 Test Loss (Poisoned): 0.0179, Test Acc (Poisoned): 99.54
Epoch [29/50] Train Loss: 0.2961, Train Acc: 89.81 Test Loss (Benign): 0.6690, Test Acc (Benign): 79.32 Test Loss (Poisoned): 0.1605, Test Acc (Poisoned): 94.39
Epoch [30/50] Train Loss: 0.2886, Train Acc: 90.17 Test Loss (Benign): 0.6403, Test Acc (Benign): 79.61 Test Loss (Poisoned): 0.0177, Test Acc (Poisoned): 99.45
Epoch [31/50] Train Loss: 0.2885, Train Acc: 90.26 Test Loss (Benign): 0.5031, Test Acc (Benign): 83.21 Test Loss (Poisoned): 0.0352, Test Acc (Poisoned): 99.17
Epoch [32/50] Train Loss: 0.2826, Train Acc: 90.35 Test Loss (Benign): 0.5402, Test Acc (Benign): 82.31 Test Loss (Poisoned): 0.0141, Test Acc (Poisoned): 99.55
Epoch [33/50] Train Loss: 0.2778, Train Acc: 90.36 Test Loss (Benign): 0.7062, Test Acc (Benign): 76.79 Test Loss (Poisoned): 0.0994, Test Acc (Poisoned): 97.69
Epoch [34/50] Train Loss: 0.2836, Train Acc: 90.33 Test Loss (Benign): 0.5050, Test Acc (Benign): 83.71 Test Loss (Poisoned): 0.0120, Test Acc (Poisoned): 99.68
Epoch [35/50] Train Loss: 0.2713, Train Acc: 90.81 Test Loss (Benign): 0.8015, Test Acc (Benign): 75.79 Test Loss (Poisoned): 0.0490, Test Acc (Poisoned): 98.92
Epoch [36/50] Train Loss: 0.2858, Train Acc: 90.14 Test Loss (Benign): 0.6001, Test Acc (Benign): 80.75 Test Loss (Poisoned): 0.0889, Test Acc (Poisoned): 97.78
Epoch [37/50] Train Loss: 0.2671, Train Acc: 90.82 Test Loss (Benign): 0.5173, Test Acc (Benign): 83.04 Test Loss (Poisoned): 0.0364, Test Acc (Poisoned): 99.39
Epoch [38/50] Train Loss: 0.2711, Train Acc: 90.75 Test Loss (Benign): 0.8243, Test Acc (Benign): 75.38 Test Loss (Poisoned): 0.0423, Test Acc (Poisoned): 99.17
Epoch [39/50] Train Loss: 0.2766, Train Acc: 90.42 Test Loss (Benign): 0.6943, Test Acc (Benign): 79.17 Test Loss (Poisoned): 0.0536, Test Acc (Poisoned): 98.79
Epoch [40/50] Train Loss: 0.2678, Train Acc: 90.75 Test Loss (Benign): 0.8555, Test Acc (Benign): 75.78 Test Loss (Poisoned): 0.0180, Test Acc (Poisoned): 99.56
Epoch [41/50] Train Loss: 0.2727, Train Acc: 90.67 Test Loss (Benign): 0.5812, Test Acc (Benign): 80.66 Test Loss (Poisoned): 0.0307, Test Acc (Poisoned): 99.41
Epoch [42/50] Train Loss: 0.2709, Train Acc: 90.72 Test Loss (Benign): 0.6657, Test Acc (Benign): 79.79 Test Loss (Poisoned): 0.0233, Test Acc (Poisoned): 99.40
Epoch [43/50] Train Loss: 0.2632, Train Acc: 91.05 Test Loss (Benign): 0.5823, Test Acc (Benign): 81.65 Test Loss (Poisoned): 0.0439, Test Acc (Poisoned): 99.21
Epoch [44/50] Train Loss: 0.2645, Train Acc: 90.96 Test Loss (Benign): 0.5574, Test Acc (Benign): 81.88 Test Loss (Poisoned): 0.0178, Test Acc (Poisoned): 99.60
Epoch [45/50] Train Loss: 0.2642, Train Acc: 91.05 Test Loss (Benign): 0.6137, Test Acc (Benign): 80.57 Test Loss (Poisoned): 0.0168, Test Acc (Poisoned): 99.48
Epoch [46/50] Train Loss: 0.2645, Train Acc: 90.88 Test Loss (Benign): 0.7860, Test Acc (Benign): 76.54 Test Loss (Poisoned): 0.0189, Test Acc (Poisoned): 99.48
Epoch [47/50] Train Loss: 0.2619, Train Acc: 90.92 Test Loss (Benign): 0.6369, Test Acc (Benign): 80.18 Test Loss (Poisoned): 0.0487, Test Acc (Poisoned): 98.69
Epoch [48/50] Train Loss: 0.2636, Train Acc: 91.02 Test Loss (Benign): 0.7423, Test Acc (Benign): 77.64 Test Loss (Poisoned): 0.0203, Test Acc (Poisoned): 99.33
Epoch [49/50] Train Loss: 0.2652, Train Acc: 91.03 Test Loss (Benign): 0.6864, Test Acc (Benign): 79.40 Test Loss (Poisoned): 0.0132, Test Acc (Poisoned): 99.59
Epoch [50/50] Train Loss: 0.2549, Train Acc: 91.30 Test Loss (Benign): 0.4660, Test Acc (Benign): 84.93 Test Loss (Poisoned): 0.0251, Test Acc (Poisoned): 99.39
